text_1	text_2	y
During the last days, about how often did you feel restless or fidgety	Have there been days when you tired out very easily	0
During the last days, about how often did you feel restless or fidgety	Have there been times when you have been very anxious or frightened	0
During the last days, about how often did you feel restless or fidgety	Have you at times had a twitching of the face, head or shoulders	0
During the last days, about how often did you feel restless or fidgety	Have you been a happy person	0
During the last days, about how often did you feel restless or fidgety	Have you been a very nervous person	0
During the last days, about how often did you feel restless or fidgety	Have you been exhausted and worn out during the day or evening even when you havent been working very hard	0
During the last days, about how often did you feel restless or fidgety	Have you been frightened or worried about becoming ill or about dying	0
During the last days, about how often did you feel restless or fidgety	Have you been in low spirits or felt miserable	0
During the last days, about how often did you feel restless or fidgety	Have you been in situations such as in a crowd or an enclosed space or meeting people, when you became unduly anxious	0
During the last days, about how often did you feel restless or fidgety	Have you been in situations when you felt shaky or sweaty or your heart pounded or you could not get your breath	0
